date,vehicle_id,model,region,repair_type,issue_category,technician_level,service_cycle_time_hrs,mtbf_hours,fleet_uptime_pct,resolution_rate,parts_cost,labor_cost,total_cost
2026-03-22,RBT0065,Model 3,Austin TX,Robotaxi Repair,Tire Replacement,Junior,1.73,264.54,89.45,0.951,1155.96,140.9,1296.8600000000001
2026-03-22,RBT0161,Model 3,Las Vegas NV,Scheduled Maintenance,Brake System,Senior,0.54,251.28,92.96,0.881,480.31,44.86,525.17
2026-03-22,RBT0108,Cybercab,San Francisco CA,Robotaxi Repair,Brake System,Junior,1.68,383.41,88.29,0.866,1563.34,157.04,1720.3799999999999
2026-03-22,RBT0109,Model 3,Austin TX,Emergency Repair,Battery Issue,Senior,5.51,494.46,75.0,0.882,580.74,525.67,1106.4099999999999
2026-03-22,RBT0006,Cybercab,Phoenix AZ,Scheduled Maintenance,Tire Replacement,Mid,1.75,138.27,86.53,0.946,1090.28,144.41,1234.69
2026-03-22,RBT0072,Model Y,Phoenix AZ,Robotaxi Repair,Electrical Issue,Senior,3.18,371.65,80.1,0.859,188.76,342.26,531.02
2026-03-22,RBT0161,Model 3,Las Vegas NV,Emergency Repair,Software Update,Junior,2.44,234.04,85.0,0.865,70.32,235.11,305.43
2026-03-22,RBT0136,Cybercab,Miami FL,Emergency Repair,Tire Replacement,Senior,2.5,433.0,85.98,0.942,1849.27,354.8,2204.07
2026-03-22,RBT0172,Model 3,Phoenix AZ,Robotaxi Repair,Software Update,Senior,3.25,499.27,82.88,0.98,838.19,376.11,1214.3000000000002
2026-03-22,RBT0140,Model Y,Miami FL,Robotaxi Repair,Tire Replacement,Junior,4.5,136.09,75.22,0.87,1911.81,597.9,2509.71
2026-03-22,RBT0121,Cybercab,Las Vegas NV,Tesla Fleet,Camera Calibration,Senior,4.74,180.09,75.0,0.872,166.83,468.81,635.64
2026-03-22,RBT0005,Model 3,Austin TX,Robotaxi Repair,Brake System,Junior,3.78,238.62,79.93,0.918,1881.46,451.41,2332.87
2026-03-22,RBT0152,Model Y,Las Vegas NV,B2B Customer,Camera Calibration,Mid,1.24,444.96,89.78,0.97,1773.33,165.87,1939.1999999999998
2026-03-22,RBT0146,Model Y,Miami FL,Robotaxi Repair,Software Update,Junior,4.13,251.91,78.52,0.98,1642.98,618.49,2261.4700000000003
2026-03-22,RBT0166,Cybercab,San Francisco CA,Tesla Fleet,Brake System,Senior,4.47,246.46,78.11,0.928,1327.65,432.22,1759.8700000000001
2026-03-22,RBT0123,Model 3,Las Vegas NV,Robotaxi Repair,Software Update,Senior,2.84,137.28,82.45,0.977,1871.08,228.79,2099.87
2026-03-22,RBT0056,Model 3,Phoenix AZ,Emergency Repair,Software Update,Mid,4.86,460.4,75.0,0.891,885.97,584.93,1470.9
2026-03-22,RBT0198,Model 3,Phoenix AZ,B2B Customer,Camera Calibration,Junior,1.15,385.49,89.41,0.986,1332.36,118.94,1451.3
2026-03-22,RBT0077,Model Y,Phoenix AZ,Emergency Repair,Battery Issue,Junior,3.5,182.07,79.82,0.973,198.46,324.56,523.02
2026-03-22,RBT0139,Model Y,Miami FL,Tesla Fleet,Software Update,Mid,1.21,263.87,89.71,0.943,807.65,127.18,934.8299999999999
2026-03-22,RBT0013,Cybercab,San Francisco CA,Tesla Fleet,Electrical Issue,Mid,2.35,455.93,83.92,0.942,1492.21,333.51,1825.72
2026-03-22,RBT0083,Model 3,San Francisco CA,Robotaxi Repair,Software Update,Senior,2.45,331.46,86.01,0.981,959.76,283.85,1243.6100000000001
2026-03-22,RBT0022,Cybercab,Austin TX,Emergency Repair,Battery Issue,Senior,5.15,276.39,75.0,0.935,1038.03,766.17,1804.1999999999998
2026-03-22,RBT0195,Model 3,Miami FL,Emergency Repair,Software Update,Junior,2.18,436.24,87.86,0.948,714.43,237.72,952.15
2026-03-22,RBT0033,Model 3,Austin TX,Scheduled Maintenance,Software Update,Mid,1.05,148.19,92.19,0.969,409.25,128.52,537.77
2026-03-22,RBT0032,Cybercab,San Francisco CA,Robotaxi Repair,Brake System,Junior,2.56,453.33,84.95,0.907,100.49,265.38,365.87
2026-03-22,RBT0088,Cybercab,Phoenix AZ,Robotaxi Repair,Brake System,Junior,3.65,203.32,81.21,0.942,585.19,503.84,1089.03
2026-03-22,RBT0027,Cybercab,San Francisco CA,Robotaxi Repair,Electrical Issue,Mid,3.04,182.23,82.03,0.875,129.02,387.31,516.33
2026-03-22,RBT0097,Model Y,Austin TX,Scheduled Maintenance,Electrical Issue,Junior,1.82,216.14,87.99,0.964,847.9,217.78,1065.68
2026-03-22,RBT0113,Model Y,Austin TX,Tesla Fleet,Electrical Issue,Junior,2.94,261.45,80.77,0.907,424.74,379.73,804.47
2026-03-22,RBT0008,Model Y,Miami FL,Robotaxi Repair,Battery Issue,Senior,1.65,481.17,88.35,0.875,1134.33,158.44,1292.77
2026-03-22,RBT0081,Model 3,San Francisco CA,Emergency Repair,Battery Issue,Mid,3.96,190.22,77.27,0.99,1202.56,385.3,1587.86
2026-03-22,RBT0086,Cybercab,Las Vegas NV,Robotaxi Repair,Battery Issue,Junior,1.16,342.05,89.26,0.935,275.85,119.05,394.90000000000003
2026-03-22,RBT0077,Model Y,Phoenix AZ,Robotaxi Repair,Tire Replacement,Junior,4.74,189.88,75.0,0.969,1559.89,424.92,1984.8100000000002
2026-03-22,RBT0043,Model Y,Austin TX,Scheduled Maintenance,Software Update,Junior,1.65,229.22,86.65,0.966,1593.51,177.7,1771.21
2026-03-22,RBT0088,Cybercab,Phoenix AZ,Robotaxi Repair,Tire Replacement,Senior,4.74,214.38,75.19,0.987,1217.65,521.02,1738.67
2026-03-22,RBT0134,Model Y,San Francisco CA,B2B Customer,Sensor Failure,Junior,4.71,216.69,75.0,0.975,249.54,454.55,704.09
2026-03-22,RBT0043,Model Y,Austin TX,Tesla Fleet,Software Update,Mid,1.31,221.32,90.58,0.96,1045.55,187.13,1232.6799999999998
2026-03-22,RBT0063,Cybercab,Phoenix AZ,Tesla Fleet,Battery Issue,Mid,3.22,303.99,80.72,0.974,301.34,250.5,551.8399999999999
2026-03-22,RBT0079,Model 3,Miami FL,Robotaxi Repair,Tire Replacement,Senior,3.7,421.05,78.49,0.904,1524.22,415.23,1939.45
2026-03-22,RBT0077,Model Y,Phoenix AZ,Emergency Repair,Tire Replacement,Senior,7.81,202.95,75.0,0.928,1557.56,976.62,2534.18
2026-03-22,RBT0172,Model 3,Phoenix AZ,Robotaxi Repair,Software Update,Senior,3.48,500.2,80.27,0.98,1812.53,475.86,2288.39
2026-03-22,RBT0046,Model 3,Phoenix AZ,Scheduled Maintenance,Camera Calibration,Senior,0.52,216.57,93.04,0.984,1834.18,69.67,1903.8500000000001
2026-03-22,RBT0093,Cybercab,Miami FL,Emergency Repair,Camera Calibration,Mid,6.19,136.83,75.0,0.876,1794.85,464.35,2259.2
2026-03-22,RBT0189,Cybercab,Miami FL,Scheduled Maintenance,Camera Calibration,Mid,1.35,313.95,88.57,0.975,1063.65,182.31,1245.96
2026-03-22,RBT0048,Cybercab,Austin TX,Scheduled Maintenance,Sensor Failure,Mid,0.6,137.94,91.83,0.914,505.38,79.03,584.41
2026-03-22,RBT0001,Cybercab,Phoenix AZ,Tesla Fleet,Brake System,Junior,1.33,108.73,89.23,0.863,484.21,166.22,650.43
2026-03-22,RBT0138,Model 3,Phoenix AZ,Robotaxi Repair,Battery Issue,Senior,4.6,354.34,75.28,0.939,1048.46,411.7,1460.16
2026-03-22,RBT0139,Model Y,Miami FL,Scheduled Maintenance,Camera Calibration,Senior,0.74,264.51,91.5,0.888,946.67,102.12,1048.79
2026-03-22,RBT0012,Model Y,Miami FL,B2B Customer,Battery Issue,Junior,3.13,483.01,80.94,0.87,538.54,284.29,822.8299999999999
2026-03-22,RBT0193,Model Y,Austin TX,Emergency Repair,Sensor Failure,Junior,3.64,362.17,78.32,0.865,695.44,340.64,1036.08
2026-03-22,RBT0103,Model 3,Austin TX,Scheduled Maintenance,Camera Calibration,Junior,0.99,469.52,90.7,0.968,1190.67,76.5,1267.17
2026-03-22,RBT0050,Cybercab,Miami FL,B2B Customer,Electrical Issue,Mid,3.25,383.15,80.1,0.873,931.75,302.27,1234.02
2026-03-22,RBT0072,Model Y,Phoenix AZ,B2B Customer,Software Update,Senior,1.58,375.79,89.13,0.891,403.5,144.62,548.12
2026-03-22,RBT0088,Cybercab,Phoenix AZ,Robotaxi Repair,Battery Issue,Senior,3.15,232.42,81.97,0.882,595.09,451.81,1046.9
2026-03-22,RBT0127,Model 3,Las Vegas NV,B2B Customer,Camera Calibration,Mid,2.57,356.19,85.06,0.934,913.11,211.81,1124.92
2026-03-22,RBT0101,Model Y,Austin TX,Tesla Fleet,Software Update,Senior,1.56,197.24,87.73,0.907,1106.07,206.37,1312.44
2026-03-22,RBT0135,Model Y,Austin TX,Robotaxi Repair,Battery Issue,Senior,1.96,335.04,86.45,0.935,975.94,293.05,1268.99
2026-03-22,RBT0118,Cybercab,Las Vegas NV,Robotaxi Repair,Brake System,Junior,4.94,448.78,75.4,0.986,286.16,456.39,742.55
2026-03-22,RBT0186,Cybercab,San Francisco CA,B2B Customer,Camera Calibration,Junior,2.21,287.21,87.08,0.851,344.89,234.85,579.74
2026-03-22,RBT0052,Cybercab,Las Vegas NV,Emergency Repair,Sensor Failure,Junior,5.46,233.72,75.0,0.937,1004.35,608.87,1613.22
2026-03-22,RBT0040,Cybercab,Las Vegas NV,Emergency Repair,Sensor Failure,Junior,2.35,384.87,86.05,0.941,889.06,242.53,1131.59
2026-03-22,RBT0090,Model Y,Phoenix AZ,B2B Customer,Electrical Issue,Mid,2.51,316.72,83.68,0.919,1052.54,257.23,1309.77
2026-03-22,RBT0142,Model 3,Austin TX,Emergency Repair,Battery Issue,Junior,6.36,447.17,75.0,0.976,492.46,613.5,1105.96
2026-03-22,RBT0037,Cybercab,Phoenix AZ,Tesla Fleet,Tire Replacement,Junior,1.55,345.37,90.4,0.941,964.01,222.29,1186.3
2026-03-23,RBT0186,Cybercab,San Francisco CA,Robotaxi Repair,Battery Issue,Mid,2.51,273.64,83.7,0.884,75.05,327.23,402.28000000000003
2026-03-23,RBT0146,Model Y,Miami FL,Emergency Repair,Battery Issue,Mid,3.17,272.57,83.42,0.979,1356.66,470.05,1826.71
2026-03-23,RBT0051,Cybercab,Austin TX,Scheduled Maintenance,Brake System,Senior,1.14,274.34,88.95,0.916,1797.84,121.46,1919.3
2026-03-23,RBT0137,Model 3,Las Vegas NV,B2B Customer,Sensor Failure,Senior,1.64,379.46,88.97,0.895,1117.51,173.08,1290.59
2026-03-23,RBT0162,Model 3,San Francisco CA,Robotaxi Repair,Electrical Issue,Senior,3.5,142.24,79.4,0.945,812.04,426.82,1238.86
2026-03-23,RBT0161,Model 3,Las Vegas NV,Scheduled Maintenance,Sensor Failure,Mid,1.44,243.11,88.69,0.897,314.19,129.77,443.96000000000004
2026-03-23,RBT0132,Model 3,Las Vegas NV,Scheduled Maintenance,Sensor Failure,Senior,1.03,374.21,92.17,0.903,1289.73,133.37,1423.1
2026-03-23,RBT0076,Cybercab,Miami FL,Emergency Repair,Battery Issue,Mid,3.32,115.92,79.48,0.968,1232.23,297.31,1529.54
2026-03-23,RBT0012,Model Y,Miami FL,Robotaxi Repair,Sensor Failure,Senior,1.98,489.21,87.84,0.884,1517.07,232.27,1749.34
2026-03-23,RBT0082,Model 3,Miami FL,B2B Customer,Electrical Issue,Junior,3.81,162.93,77.69,0.911,1218.9,465.0,1683.9
2026-03-23,RBT0054,Model 3,Las Vegas NV,Scheduled Maintenance,Brake System,Senior,0.81,214.84,92.63,0.925,552.82,90.91,643.73
2026-03-23,RBT0154,Cybercab,Austin TX,Emergency Repair,Software Update,Senior,4.98,453.7,75.0,0.988,1796.26,717.11,2513.37
2026-03-23,RBT0128,Cybercab,San Francisco CA,B2B Customer,Sensor Failure,Junior,1.39,282.99,90.68,0.964,1617.47,121.61,1739.08
2026-03-23,RBT0039,Model Y,Austin TX,Scheduled Maintenance,Brake System,Mid,0.78,489.8,92.94,0.881,1780.6,61.9,1842.5
2026-03-23,RBT0070,Model 3,San Francisco CA,B2B Customer,Brake System,Junior,4.97,244.64,75.0,0.985,1823.7,555.44,2379.1400000000003
2026-03-23,RBT0162,Model 3,San Francisco CA,Tesla Fleet,Tire Replacement,Mid,2.26,166.05,86.05,0.987,557.35,243.87,801.22
2026-03-23,RBT0072,Model Y,Phoenix AZ,Tesla Fleet,Camera Calibration,Mid,1.64,355.15,89.38,0.89,766.84,137.71,904.5500000000001
2026-03-23,RBT0149,Model Y,Austin TX,Tesla Fleet,Brake System,Senior,1.55,208.23,88.18,0.868,1156.59,154.5,1311.09
2026-03-23,RBT0167,Model 3,Phoenix AZ,Emergency Repair,Battery Issue,Junior,2.86,306.89,84.56,0.957,1513.85,402.08,1915.9299999999998
2026-03-23,RBT0196,Model 3,San Francisco CA,Scheduled Maintenance,Software Update,Senior,1.92,221.59,87.82,0.936,1189.4,174.76,1364.16
2026-03-23,RBT0183,Cybercab,Las Vegas NV,Tesla Fleet,Electrical Issue,Junior,1.29,239.02,88.82,0.972,1330.65,184.18,1514.8300000000002
2026-03-23,RBT0094,Model 3,Austin TX,B2B Customer,Software Update,Junior,2.17,435.74,86.16,0.97,1873.09,276.66,2149.75
2026-03-23,RBT0136,Cybercab,Miami FL,Robotaxi Repair,Battery Issue,Mid,4.89,460.92,75.0,0.973,778.48,683.61,1462.0900000000001
2026-03-23,RBT0043,Model Y,Austin TX,Tesla Fleet,Tire Replacement,Senior,1.21,208.97,88.89,0.936,311.21,117.09,428.29999999999995
2026-03-23,RBT0058,Model 3,Las Vegas NV,Emergency Repair,Tire Replacement,Junior,6.65,375.72,75.0,0.973,1402.16,960.11,2362.27
2026-03-23,RBT0175,Cybercab,Phoenix AZ,Tesla Fleet,Battery Issue,Junior,3.87,255.79,78.47,0.952,72.91,347.56,420.47
2026-03-23,RBT0113,Model Y,Austin TX,B2B Customer,Tire Replacement,Junior,4.39,271.35,77.92,0.91,58.47,351.81,410.28
2026-03-23,RBT0169,Model Y,San Francisco CA,B2B Customer,Electrical Issue,Junior,1.11,301.97,88.58,0.974,1367.98,107.41,1475.39
2026-03-23,RBT0109,Model 3,Austin TX,Tesla Fleet,Software Update,Mid,4.27,494.93,78.69,0.878,1986.06,388.17,2374.23
2026-03-23,RBT0139,Model Y,Miami FL,Scheduled Maintenance,Tire Replacement,Senior,1.07,277.88,90.57,0.981,1398.11,129.01,1527.12
2026-03-23,RBT0114,Model Y,Las Vegas NV,Scheduled Maintenance,Tire Replacement,Senior,1.46,387.89,88.45,0.969,1298.22,136.96,1435.18
2026-03-23,RBT0039,Model Y,Austin TX,Tesla Fleet,Brake System,Senior,1.53,494.49,88.1,0.909,1158.11,210.76,1368.87
2026-03-23,RBT0154,Cybercab,Austin TX,Robotaxi Repair,Electrical Issue,Junior,1.58,464.87,89.46,0.863,1149.65,144.2,1293.8500000000001
2026-03-23,RBT0110,Model 3,Las Vegas NV,Robotaxi Repair,Electrical Issue,Senior,4.88,170.98,75.0,0.976,618.96,405.87,1024.83
2026-03-23,RBT0044,Model 3,Miami FL,Tesla Fleet,Electrical Issue,Senior,3.86,259.78,79.48,0.926,145.14,565.24,710.38
2026-03-23,RBT0130,Model Y,San Francisco CA,Emergency Repair,Camera Calibration,Senior,6.54,189.41,75.0,0.939,169.44,520.95,690.3900000000001
2026-03-23,RBT0084,Model Y,Austin TX,B2B Customer,Sensor Failure,Mid,2.62,387.74,83.43,0.946,1675.59,234.26,1909.85
2026-03-23,RBT0084,Model Y,Austin TX,Robotaxi Repair,Battery Issue,Senior,3.58,371.09,79.9,0.899,147.38,280.02,427.4
2026-03-23,RBT0152,Model Y,Las Vegas NV,Robotaxi Repair,Sensor Failure,Mid,3.07,444.71,81.36,0.865,1689.55,333.53,2023.08
2026-03-23,RBT0086,Cybercab,Las Vegas NV,Tesla Fleet,Sensor Failure,Junior,4.85,336.33,75.0,0.915,1828.2,400.97,2229.17
2026-03-23,RBT0033,Model 3,Austin TX,Emergency Repair,Camera Calibration,Senior,5.35,156.13,75.0,0.864,232.15,548.29,780.4399999999999
2026-03-23,RBT0160,Cybercab,Miami FL,Scheduled Maintenance,Brake System,Senior,1.97,228.51,87.08,0.916,1671.63,212.18,1883.8100000000002
2026-03-23,RBT0050,Cybercab,Miami FL,Emergency Repair,Tire Replacement,Senior,5.13,394.56,75.0,0.859,1746.08,661.27,2407.35
2026-03-23,RBT0020,Model Y,Austin TX,Robotaxi Repair,Battery Issue,Senior,1.83,127.58,86.8,0.925,1196.72,195.12,1391.8400000000001
2026-03-23,RBT0187,Model 3,Miami FL,Scheduled Maintenance,Tire Replacement,Junior,1.32,169.88,91.32,0.988,1178.08,157.51,1335.59
2026-03-23,RBT0005,Model 3,Austin TX,Emergency Repair,Software Update,Mid,2.96,232.01,81.25,0.916,1564.71,328.48,1893.19
2026-03-23,RBT0137,Model 3,Las Vegas NV,Emergency Repair,Sensor Failure,Junior,6.09,397.58,75.0,0.91,1118.7,732.72,1851.42
2026-03-23,RBT0056,Model 3,Phoenix AZ,B2B Customer,Sensor Failure,Junior,1.03,471.55,90.09,0.872,1660.18,90.69,1750.8700000000001
2026-03-23,RBT0040,Cybercab,Las Vegas NV,Scheduled Maintenance,Brake System,Senior,1.34,409.89,88.44,0.86,773.4,174.77,948.17
2026-03-23,RBT0119,Model Y,Austin TX,Robotaxi Repair,Software Update,Mid,1.5,476.71,90.51,0.91,1938.15,113.23,2051.38
2026-03-23,RBT0097,Model Y,Austin TX,Emergency Repair,Brake System,Junior,7.65,216.31,75.0,0.979,293.87,987.81,1281.6799999999998
2026-03-23,RBT0025,Model Y,San Francisco CA,Robotaxi Repair,Tire Replacement,Mid,4.06,448.95,79.53,0.968,1902.76,546.36,2449.12
2026-03-23,RBT0004,Cybercab,San Francisco CA,Scheduled Maintenance,Brake System,Senior,1.93,468.64,88.49,0.92,323.41,162.91,486.32000000000005
2026-03-23,RBT0083,Model 3,San Francisco CA,Scheduled Maintenance,Tire Replacement,Senior,1.88,319.94,88.28,0.859,913.04,152.88,1065.92
2026-03-23,RBT0023,Model Y,Las Vegas NV,Robotaxi Repair,Sensor Failure,Junior,3.87,139.15,77.67,0.945,1003.28,547.46,1550.74
2026-03-23,RBT0031,Model Y,Las Vegas NV,Robotaxi Repair,Battery Issue,Senior,3.63,441.95,80.62,0.913,965.82,479.05,1444.8700000000001
2026-03-23,RBT0058,Model 3,Las Vegas NV,Scheduled Maintenance,Sensor Failure,Senior,1.37,393.24,87.73,0.901,1239.33,138.64,1377.9699999999998
2026-03-23,RBT0164,Model 3,Miami FL,Scheduled Maintenance,Brake System,Mid,1.11,465.63,90.81,0.945,1071.83,102.78,1174.61
2026-03-23,RBT0010,Model 3,Austin TX,Tesla Fleet,Electrical Issue,Mid,1.06,448.6,90.03,0.873,1657.03,102.3,1759.33
2026-03-23,RBT0026,Model 3,Miami FL,B2B Customer,Tire Replacement,Mid,3.73,382.58,80.59,0.937,1916.52,330.62,2247.14
2026-03-23,RBT0029,Model 3,Miami FL,Robotaxi Repair,Camera Calibration,Junior,4.04,353.76,78.66,0.852,91.44,513.19,604.6300000000001
2026-03-23,RBT0014,Model Y,Phoenix AZ,Scheduled Maintenance,Tire Replacement,Junior,1.13,358.49,89.62,0.96,1194.15,91.91,1286.0600000000002
2026-03-23,RBT0128,Cybercab,San Francisco CA,Tesla Fleet,Sensor Failure,Senior,3.81,273.75,78.72,0.966,345.21,288.18,633.39
2026-03-23,RBT0098,Model Y,Las Vegas NV,Emergency Repair,Sensor Failure,Junior,4.41,454.42,77.5,0.944,1697.16,631.35,2328.51
2026-03-23,RBT0173,Model 3,Austin TX,Emergency Repair,Brake System,Senior,7.51,168.13,75.0,0.921,1441.77,765.09,2206.86
2026-03-23,RBT0028,Model Y,Austin TX,Robotaxi Repair,Camera Calibration,Junior,1.43,430.82,88.92,0.863,541.69,133.37,675.0600000000001
2026-03-23,RBT0068,Cybercab,Phoenix AZ,Emergency Repair,Brake System,Senior,4.32,155.35,78.31,0.964,94.74,391.65,486.39
2026-03-23,RBT0148,Model Y,Austin TX,Scheduled Maintenance,Tire Replacement,Junior,1.73,264.31,87.27,0.959,326.87,180.3,507.17
2026-03-23,RBT0159,Model Y,San Francisco CA,Tesla Fleet,Battery Issue,Senior,4.61,239.54,75.8,0.868,55.1,625.63,680.73
2026-03-23,RBT0085,Model Y,San Francisco CA,B2B Customer,Sensor Failure,Senior,2.56,137.99,83.53,0.954,1590.33,253.81,1844.1399999999999
2026-03-23,RBT0104,Model Y,Miami FL,Emergency Repair,Sensor Failure,Senior,6.59,411.19,75.0,0.919,273.36,966.55,1239.9099999999999
2026-03-23,RBT0070,Model 3,San Francisco CA,B2B Customer,Tire Replacement,Junior,4.52,259.84,75.0,0.883,1802.27,624.97,2427.24
2026-03-23,RBT0168,Model Y,Austin TX,B2B Customer,Brake System,Senior,3.85,345.3,77.76,0.852,1818.8,305.25,2124.05
2026-03-23,RBT0064,Cybercab,Las Vegas NV,Robotaxi Repair,Camera Calibration,Junior,3.11,375.81,81.0,0.927,1066.03,402.24,1468.27
2026-03-23,RBT0121,Cybercab,Las Vegas NV,Tesla Fleet,Electrical Issue,Senior,4.87,174.94,75.29,0.983,705.05,712.72,1417.77
2026-03-23,RBT0036,Model Y,Miami FL,Robotaxi Repair,Battery Issue,Senior,4.52,152.01,75.0,0.946,1262.19,417.3,1679.49
2026-03-23,RBT0005,Model 3,Austin TX,Tesla Fleet,Tire Replacement,Junior,3.53,232.69,78.63,0.958,818.12,406.47,1224.5900000000001
2026-03-23,RBT0093,Cybercab,Miami FL,Robotaxi Repair,Camera Calibration,Junior,1.56,141.48,89.04,0.923,730.14,232.34,962.48
2026-03-23,RBT0011,Model 3,San Francisco CA,Emergency Repair,Battery Issue,Mid,7.36,335.26,75.0,0.969,1750.04,1055.76,2805.8
2026-03-23,RBT0196,Model 3,San Francisco CA,B2B Customer,Sensor Failure,Junior,1.15,205.95,90.42,0.88,1570.52,106.9,1677.42
2026-03-23,RBT0116,Model Y,Phoenix AZ,Emergency Repair,Brake System,Mid,7.58,320.19,75.0,0.891,322.04,885.46,1207.5
2026-03-23,RBT0071,Model 3,San Francisco CA,Robotaxi Repair,Tire Replacement,Mid,1.56,408.89,87.43,0.99,1480.22,158.62,1638.8400000000001
2026-03-23,RBT0126,Model 3,Las Vegas NV,Robotaxi Repair,Electrical Issue,Senior,1.42,168.49,88.81,0.947,241.67,158.73,400.4
2026-03-23,RBT0092,Cybercab,Las Vegas NV,Scheduled Maintenance,Electrical Issue,Junior,1.49,493.71,90.64,0.907,510.57,172.31,682.88
2026-03-23,RBT0149,Model Y,Austin TX,Tesla Fleet,Sensor Failure,Junior,3.91,223.86,79.79,0.94,946.79,411.5,1358.29
2026-03-23,RBT0142,Model 3,Austin TX,Emergency Repair,Software Update,Junior,4.55,441.4,76.1,0.947,71.83,579.95,651.7800000000001
2026-03-23,RBT0065,Model 3,Austin TX,B2B Customer,Brake System,Senior,2.59,285.98,86.17,0.895,415.16,372.09,787.25
2026-03-23,RBT0080,Model 3,Miami FL,Emergency Repair,Tire Replacement,Senior,5.23,152.37,75.0,0.931,521.58,516.65,1038.23
2026-03-23,RBT0140,Model Y,Miami FL,Emergency Repair,Sensor Failure,Junior,3.94,136.9,78.5,0.871,679.3,473.85,1153.15
2026-03-23,RBT0074,Cybercab,Miami FL,Scheduled Maintenance,Brake System,Mid,0.54,433.54,94.41,0.902,1497.0,41.3,1538.3
2026-03-23,RBT0070,Model 3,San Francisco CA,Robotaxi Repair,Sensor Failure,Senior,4.76,243.64,76.24,0.865,1897.09,495.84,2392.93
2026-03-23,RBT0090,Model Y,Phoenix AZ,Scheduled Maintenance,Camera Calibration,Senior,0.78,290.8,93.03,0.933,1900.56,79.39,1979.95
2026-03-23,RBT0162,Model 3,San Francisco CA,Scheduled Maintenance,Battery Issue,Junior,1.3,153.66,90.17,0.968,651.32,139.45,790.77
2026-03-23,RBT0019,Cybercab,Las Vegas NV,Robotaxi Repair,Electrical Issue,Senior,2.44,289.74,85.69,0.876,576.05,312.38,888.43
2026-03-23,RBT0170,Model Y,Phoenix AZ,B2B Customer,Camera Calibration,Mid,3.24,499.56,80.88,0.915,147.09,300.03,447.12
2026-03-23,RBT0103,Model 3,Austin TX,Robotaxi Repair,Electrical Issue,Junior,3.36,456.72,79.41,0.973,712.8,255.22,968.02
2026-03-23,RBT0020,Model Y,Austin TX,Emergency Repair,Brake System,Senior,2.22,131.01,86.05,0.986,832.93,273.18,1106.11
2026-03-23,RBT0042,Cybercab,Miami FL,Tesla Fleet,Software Update,Junior,1.65,434.04,87.76,0.88,282.18,192.94,475.12
2026-03-23,RBT0130,Model Y,San Francisco CA,Scheduled Maintenance,Software Update,Junior,0.52,198.09,93.39,0.853,315.4,49.25,364.65
2026-03-23,RBT0037,Cybercab,Phoenix AZ,B2B Customer,Brake System,Senior,3.84,341.56,79.8,0.93,758.79,423.5,1182.29
2026-03-23,RBT0042,Cybercab,Miami FL,Tesla Fleet,Sensor Failure,Senior,4.24,419.79,78.48,0.863,1301.9,405.72,1707.6200000000001
2026-03-23,RBT0162,Model 3,San Francisco CA,Scheduled Maintenance,Tire Replacement,Senior,1.05,152.32,91.73,0.919,146.91,108.83,255.74
2026-03-23,RBT0102,Cybercab,San Francisco CA,Scheduled Maintenance,Electrical Issue,Junior,1.04,428.16,92.41,0.881,694.1,83.34,777.44
2026-03-23,RBT0084,Model Y,Austin TX,Scheduled Maintenance,Tire Replacement,Mid,1.84,391.01,87.97,0.909,1858.58,209.46,2068.04
2026-03-23,RBT0117,Cybercab,Miami FL,Tesla Fleet,Camera Calibration,Junior,4.15,150.46,79.15,0.943,1857.32,514.62,2371.94
2026-03-23,RBT0184,Cybercab,Las Vegas NV,Scheduled Maintenance,Tire Replacement,Junior,1.78,297.28,86.44,0.987,1668.25,202.83,1871.08
2026-03-23,RBT0185,Model Y,Phoenix AZ,B2B Customer,Software Update,Junior,4.44,320.46,76.38,0.923,58.92,502.43,561.35
2026-03-23,RBT0013,Cybercab,San Francisco CA,Emergency Repair,Battery Issue,Junior,2.95,451.35,82.32,0.963,1143.66,367.13,1510.79
2026-03-23,RBT0021,Cybercab,Phoenix AZ,Tesla Fleet,Battery Issue,Junior,4.49,229.15,78.3,0.947,1739.72,347.03,2086.75
2026-03-23,RBT0021,Cybercab,Phoenix AZ,Robotaxi Repair,Electrical Issue,Senior,4.16,212.77,75.9,0.989,112.17,366.72,478.89000000000004
2026-03-23,RBT0011,Model 3,San Francisco CA,Tesla Fleet,Brake System,Mid,1.66,328.91,86.28,0.878,385.82,247.34,633.16
